grid_id,key,route,time,type,card,stage
661,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:04:18,bus_on,f3043814a0b3127c42ffb65e2ee51abf,0
978,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:44:44,bus_off,f3043814a0b3127c42ffb65e2ee51abf,1
661,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:08:34,bus_on,d24d9b055899a0f7a97aa4bda7cef25d,0
978,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:44:44,bus_off,d24d9b055899a0f7a97aa4bda7cef25d,1
661,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:08:19,bus_on,69076ed4c60bb963a327ebf7ac12908d,0
978,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:44:44,bus_off,69076ed4c60bb963a327ebf7ac12908d,1
661,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:11:11,bus_on,acef4d69aa785565c1fb212a126f05a8,0
978,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:44:44,bus_off,acef4d69aa785565c1fb212a126f05a8,1
661,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:02:17,bus_on,9fc4f2576b73c002f65f2a826a8ad01d,0
978,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:52:09,bus_off,9fc4f2576b73c002f65f2a826a8ad01d,1
661,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 07:59:37,bus_on,db70e0b4e9b9a4ea7a1b6d67635436e1,0
978,dece37ef531ebf563be0f3fa97554400,M435,2016-09-05 08:44:44,bus_off,db70e0b4e9b9a4ea7a1b6d67635436e1,1
661,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 07:58:36,bus_on,20bd0619617519b90c231a2abf0c880e,0
978,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:38:29,bus_off,20bd0619617519b90c231a2abf0c880e,1
661,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:06:35,bus_on,fbc92dfd4243f38e6ff1227cccb83d6d,0
978,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:38:29,bus_off,fbc92dfd4243f38e6ff1227cccb83d6d,1
661,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:06:10,bus_on,9e0ea5a2bb4e4fade94daef6b2f708e6,0
978,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:38:29,bus_off,9e0ea5a2bb4e4fade94daef6b2f708e6,1
661,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:07:03,bus_on,83d57d0203379e25daf6e5137b24cb43,0
978,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:38:29,bus_off,83d57d0203379e25daf6e5137b24cb43,1
661,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:01:12,bus_on,8c6d6d9f8f9ceda318f5175380e7ac3f,0
978,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:38:29,bus_off,8c6d6d9f8f9ceda318f5175380e7ac3f,1
661,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:05:16,bus_on,e0409223479b12472898da19b5a5c16f,0
978,18ca1df116bf864796170b532fe21ec5,观光一线,2016-09-05 08:38:29,bus_off,e0409223479b12472898da19b5a5c16f,1
661,c155c4614bbdff766c9fe824a46241c7,M435,2016-09-05 07:35:25,bus_on,0f6762daba7000bfdf81a993fb711acd,0
978,c155c4614bbdff766c9fe824a46241c7,M435,2016-09-05 09:45:10,bus_off,0f6762daba7000bfdf81a993fb711acd,1
661,c155c4614bbdff766c9fe824a46241c7,M435,2016-09-05 07:33:53,bus_on,563f3cfd6a8f95ee1007a184f7a283d2,0
978,c155c4614bbdff766c9fe824a46241c7,M435,2016-09-05 09:45:10,bus_off,563f3cfd6a8f95ee1007a184f7a283d2,1
