grid_id,key,route,time,type,card,stage
705,acd52e67cc54ba790a80497583e8b7f8,M435,2016-11-03 07:38:56,bus_on,bb37e37841365ca3765300290c5ed285,0
978,acd52e67cc54ba790a80497583e8b7f8,M435,2016-11-03 09:43:14,bus_off,bb37e37841365ca3765300290c5ed285,1
705,bcc94e64c21ad6196b598f607493bec1,M200线（非融资混动）,2016-11-03 08:15:54,bus_on,2c29f0ded94d647bfeaf978d9ff37e45,0
978,bcc94e64c21ad6196b598f607493bec1,M200线（非融资混动）,2016-11-03 08:57:10,bus_off,2c29f0ded94d647bfeaf978d9ff37e45,1
705,ef6788b3c6d84c1eba86ce4bd26722e7,高峰30线（融资电动）,2016-11-03 07:41:54,bus_on,9ce9d67f31f643a13a94d8e06553e31f,0
978,ef6788b3c6d84c1eba86ce4bd26722e7,高峰30线（融资电动）,2016-11-03 08:10:38,bus_off,9ce9d67f31f643a13a94d8e06553e31f,1
705,322ffa4c863d08838e2cdf0c0fea3a5d,M200线（非融资混动）,2016-11-03 07:10:36,bus_on,411aa70bbceea62a696ea30b0ac69c59,0
978,322ffa4c863d08838e2cdf0c0fea3a5d,M200线（非融资混动）,2016-11-03 07:40:42,bus_off,411aa70bbceea62a696ea30b0ac69c59,1
705,322ffa4c863d08838e2cdf0c0fea3a5d,M200线（非融资混动）,2016-11-03 07:10:33,bus_on,0768df741bd1dd390f5331298e3359fd,0
978,322ffa4c863d08838e2cdf0c0fea3a5d,M200线（非融资混动）,2016-11-03 07:40:42,bus_off,0768df741bd1dd390f5331298e3359fd,1
705,aef6b9e53517c58b044c330338c6d436,323,2016-11-03 08:00:14,bus_on,984c4b5578d934b0e313c74d978cddd9,0
978,aef6b9e53517c58b044c330338c6d436,323,2016-11-03 08:27:31,bus_off,984c4b5578d934b0e313c74d978cddd9,1
705,5e08a353d53089a01dc25a2839626d9f,高峰30线（融资电动）,2016-11-03 07:24:33,bus_on,9b51e629d5309199156785077e81d72b,0
978,5e08a353d53089a01dc25a2839626d9f,高峰30线（融资电动）,2016-11-03 08:10:39,bus_off,9b51e629d5309199156785077e81d72b,1
705,5e08a353d53089a01dc25a2839626d9f,高峰30线（融资电动）,2016-11-03 07:25:35,bus_on,cb0e8825b773936e6fed69ece2333bb9,0
978,5e08a353d53089a01dc25a2839626d9f,高峰30线（融资电动）,2016-11-03 07:47:49,bus_off,cb0e8825b773936e6fed69ece2333bb9,1
705,be4796a0f41e2c8cf8b014af1736019f,M435,2016-11-03 08:32:14,bus_on,bed59d5e6bfd624f0d6845e5cee21133,0
978,be4796a0f41e2c8cf8b014af1736019f,M435,2016-11-03 09:04:11,bus_off,bed59d5e6bfd624f0d6845e5cee21133,1
705,be4796a0f41e2c8cf8b014af1736019f,M435,2016-11-03 08:31:56,bus_on,1049b2a4407f5ea275c2d2ee172c74f7,0
978,be4796a0f41e2c8cf8b014af1736019f,M435,2016-11-03 09:04:11,bus_off,1049b2a4407f5ea275c2d2ee172c74f7,1
705,cd3e13edad1ee898e1abe9767791169e,338线,2016-11-03 08:00:45,bus_on,307459999bb1c34ec6d0858ed2052a52,0
704,cd3e13edad1ee898e1abe9767791169e,338线,2016-11-03 08:03:21,bus_off,307459999bb1c34ec6d0858ed2052a52,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 08:12:12,subway_on,307459999bb1c34ec6d0858ed2052a52,2
978,6e054ee695777f34b177d148043723e1,深圳大学,2016-11-03 08:42:23,subway_off,307459999bb1c34ec6d0858ed2052a52,3
705,cd3e13edad1ee898e1abe9767791169e,338线,2016-11-03 08:01:12,bus_on,3480e0e78dbe35a4ddd37938795c544f,0
704,cd3e13edad1ee898e1abe9767791169e,338线,2016-11-03 08:03:21,bus_off,3480e0e78dbe35a4ddd37938795c544f,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 08:04:57,subway_on,3480e0e78dbe35a4ddd37938795c544f,2
978,6e054ee695777f34b177d148043723e1,深圳大学,2016-11-03 08:36:22,subway_off,3480e0e78dbe35a4ddd37938795c544f,3
705,cd3e13edad1ee898e1abe9767791169e,338线,2016-11-03 08:00:43,bus_on,b3fe17387bea37804c34b84d5aea5dd0,0
704,cd3e13edad1ee898e1abe9767791169e,338线,2016-11-03 08:03:21,bus_off,b3fe17387bea37804c34b84d5aea5dd0,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 08:05:14,subway_on,b3fe17387bea37804c34b84d5aea5dd0,2
978,6e054ee695777f34b177d148043723e1,深圳大学,2016-11-03 08:36:52,subway_off,b3fe17387bea37804c34b84d5aea5dd0,3
705,197a417aebf1893c74d028c958f07223,高峰30线（融资电动）,2016-11-03 07:25:38,bus_on,dd664997dc0947ab10ed48da468754b1,0
978,197a417aebf1893c74d028c958f07223,高峰30线（融资电动）,2016-11-03 08:26:57,bus_off,dd664997dc0947ab10ed48da468754b1,1
705,5fb5eafa9ec03864fa1a5162557e87f4,323,2016-11-03 08:15:19,bus_on,46e1b9141045a41f1e0a53d59a24dcb5,0
978,5fb5eafa9ec03864fa1a5162557e87f4,323,2016-11-03 08:43:04,bus_off,46e1b9141045a41f1e0a53d59a24dcb5,1
705,5fb5eafa9ec03864fa1a5162557e87f4,323,2016-11-03 08:15:22,bus_on,e0e778a3008511777f15ac6b2c811b49,0
978,5fb5eafa9ec03864fa1a5162557e87f4,323,2016-11-03 08:43:04,bus_off,e0e778a3008511777f15ac6b2c811b49,1
705,358ec690c0b0f7f3ac9c9f621a0975c1,323,2016-11-03 07:54:27,bus_on,43bd2062c246303ccda157b0bf474a3c,0
978,358ec690c0b0f7f3ac9c9f621a0975c1,323,2016-11-03 08:26:01,bus_off,43bd2062c246303ccda157b0bf474a3c,1
705,358ec690c0b0f7f3ac9c9f621a0975c1,323,2016-11-03 07:54:35,bus_on,6e40d0e7eb9ece4f35326c2865a6b531,0
978,358ec690c0b0f7f3ac9c9f621a0975c1,323,2016-11-03 08:26:01,bus_off,6e40d0e7eb9ece4f35326c2865a6b531,1
705,8e5eaea4a7f9ab414579b9fb134ae7f2,宝体,2016-11-03 08:11:02,subway_on,9be095e45c808ad04394818bcd55a39b,0
978,6e054ee695777f34b177d148043723e1,深圳大学,2016-11-03 08:36:03,subway_off,9be095e45c808ad04394818bcd55a39b,1
705,8e5eaea4a7f9ab414579b9fb134ae7f2,宝体,2016-11-03 07:47:34,subway_on,9ad571ac6013c56c53d27ad6025c369a,0
