grid_id,key,route,time,type,card,stage
571,687c53c4d0af054e5af61542ad6437b1,M245线,2016-11-03 07:17:40,bus_on,a5750f25ba1df9827e9b4ca1dce7b0a2,0
525,687c53c4d0af054e5af61542ad6437b1,M245线,2016-11-03 07:24:40,bus_off,a5750f25ba1df9827e9b4ca1dce7b0a2,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 07:27:23,subway_on,a5750f25ba1df9827e9b4ca1dce7b0a2,2
1025,86ecd9e4cc8b4013dbfe76c9bd279385,高新园,2016-11-03 07:57:17,subway_off,a5750f25ba1df9827e9b4ca1dce7b0a2,3
571,7862bebb46e53505d4cdcbecadd9dec0,M245线,2016-11-03 07:21:41,bus_on,e12455755510f75dfad26be4e59e3f49,0
571,7862bebb46e53505d4cdcbecadd9dec0,M245线,2016-11-03 07:23:17,bus_off,e12455755510f75dfad26be4e59e3f49,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 07:31:38,subway_on,e12455755510f75dfad26be4e59e3f49,2
1025,86ecd9e4cc8b4013dbfe76c9bd279385,高新园,2016-11-03 08:01:59,subway_off,e12455755510f75dfad26be4e59e3f49,3
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 08:07:18,subway_on,270e6d5d5c85174b4719a7541426b850,0
1025,86ecd9e4cc8b4013dbfe76c9bd279385,高新园,2016-11-03 08:45:32,subway_off,270e6d5d5c85174b4719a7541426b850,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 08:11:46,subway_on,ff8651c28b7ce9cec81815b8619bfac3,0
1025,86ecd9e4cc8b4013dbfe76c9bd279385,高新园,2016-11-03 08:45:21,subway_off,ff8651c28b7ce9cec81815b8619bfac3,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 08:11:31,subway_on,3222d5ea6c44d24cc7ce2c3a7f1006c1,0
1025,86ecd9e4cc8b4013dbfe76c9bd279385,高新园,2016-11-03 08:44:58,subway_off,3222d5ea6c44d24cc7ce2c3a7f1006c1,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 07:42:28,subway_on,698de9ff7eb1f367c946d18517fd4d80,0
1025,86ecd9e4cc8b4013dbfe76c9bd279385,高新园,2016-11-03 08:12:12,subway_off,698de9ff7eb1f367c946d18517fd4d80,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 07:25:18,subway_on,1de44654ccf3ac69e52091f14bacc910,0
1025,86ecd9e4cc8b4013dbfe76c9bd279385,高新园,2016-11-03 07:56:52,subway_off,1de44654ccf3ac69e52091f14bacc910,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 07:48:10,subway_on,ded56dc9f288235b411611d4a091153e,0
1025,86ecd9e4cc8b4013dbfe76c9bd279385,高新园,2016-11-03 08:23:05,subway_off,ded56dc9f288235b411611d4a091153e,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-11-03 07:38:38,subway_on,d8785ab829d436054b566795b8b5c158,0
1025,86ecd9e4cc8b4013dbfe76c9bd279385,高新园,2016-11-03 08:15:23,subway_off,d8785ab829d436054b566795b8b5c158,1
