grid_id,key,route,time,type,Unnamed: 0,card,stage
1400,ec6bf39d5deaa5f4b199513a05e92f07,GF15,2016-11-02 08:16:33,bus_on,44938.0,60bbad85529f1a9f27c2fb7e22bb729d,0
1392,ec6bf39d5deaa5f4b199513a05e92f07,GF15,2016-11-02 08:59:38,bus_off,44938.0,60bbad85529f1a9f27c2fb7e22bb729d,1
1400,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 08:38:11,bus_on,63267.0,79e48e7a8cd9eebf12ae3419579ad5b2,0
1392,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 09:09:20,bus_off,63267.0,79e48e7a8cd9eebf12ae3419579ad5b2,1
1400,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 08:37:16,bus_on,63273.0,7c839e37bfba993a945c0f74320d406a,0
1392,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 09:09:20,bus_off,63273.0,7c839e37bfba993a945c0f74320d406a,1
1400,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 08:37:11,bus_on,63282.0,54518450bda13826db0406af873810e1,0
1392,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 09:09:20,bus_off,63282.0,54518450bda13826db0406af873810e1,1
1400,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 08:37:03,bus_on,63290.0,fe4b34417a82643a7dbcb925d19da4e8,0
1392,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 09:09:20,bus_off,63290.0,fe4b34417a82643a7dbcb925d19da4e8,1
1400,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 08:37:00,bus_on,63301.0,36f55345df7a5c0e4bc08942b142f1a1,0
1392,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 09:09:20,bus_off,63301.0,36f55345df7a5c0e4bc08942b142f1a1,1
1400,9983873fa9f9af8bb4d02284b7db762d,GF15,2016-11-02 08:37:04,bus_on,63303.0,a562bdc3c90316ba9e7c1a318ebeb3b8,0
