grid_id,key,route,time,type,card,stage
1576,fdedce7b0f944aaeb4dfe54e16fef420,317,2016-11-03 08:42:32,bus_on,edd956a0b1f9b6bc7a64ed9a9b4abe75,0
1530,fdedce7b0f944aaeb4dfe54e16fef420,317,2016-11-03 08:46:30,bus_off,edd956a0b1f9b6bc7a64ed9a9b4abe75,1
1576,4eb6a07f39d511cf7122aeb13e8205bb,岗厦站,2016-11-03 08:48:51,subway_on,edd956a0b1f9b6bc7a64ed9a9b4abe75,2
1576,40582328d22a465e4c48b6dcae7868c2,14路,2016-11-03 08:47:15,bus_on,8d6b0c2ac3e0525c647d1bd9ce702889,0
1530,40582328d22a465e4c48b6dcae7868c2,14路,2016-11-03 08:50:24,bus_off,8d6b0c2ac3e0525c647d1bd9ce702889,1
1576,4eb6a07f39d511cf7122aeb13e8205bb,岗厦站,2016-11-03 08:53:30,subway_on,8d6b0c2ac3e0525c647d1bd9ce702889,2
1576,94f847122c63434ece8d7475da332544,385,2016-11-03 08:29:27,bus_on,58bc2a34babfbc67d1c13de1087cf6c5,0
1530,94f847122c63434ece8d7475da332544,385,2016-11-03 08:32:31,bus_off,58bc2a34babfbc67d1c13de1087cf6c5,1
1576,4eb6a07f39d511cf7122aeb13e8205bb,岗厦站,2016-11-03 08:36:05,subway_on,58bc2a34babfbc67d1c13de1087cf6c5,2
1576,f4c5e76dd605b84c292625fd1e89fde6,M369,2016-11-03 08:57:35,bus_on,b072f7fa1eafe5635cff497eac92a50a,0
1576,f4c5e76dd605b84c292625fd1e89fde6,M369,2016-11-03 09:28:25,bus_off,b072f7fa1eafe5635cff497eac92a50a,1
1576,ac71a863b02d56066d0e8a6b93e2499f,14路,2016-11-03 07:13:45,bus_on,a45bef4e47eb604db099e31d64fe0da1,0
1576,ac71a863b02d56066d0e8a6b93e2499f,14路,2016-11-03 07:17:28,bus_off,a45bef4e47eb604db099e31d64fe0da1,1
1576,295e2821a7b684b4f0bd84eb7145d50c,369,2016-11-03 07:33:19,bus_on,b1f3dab1baa0bc2a34f8238bb7b089a6,0
1483,295e2821a7b684b4f0bd84eb7145d50c,369,2016-11-03 07:41:18,bus_off,b1f3dab1baa0bc2a34f8238bb7b089a6,1
1483,89b7e39c741e04e9af0aa9050e38fdf3,369,2016-11-03 07:59:30,bus_on,b1f3dab1baa0bc2a34f8238bb7b089a6,2
1576,89b7e39c741e04e9af0aa9050e38fdf3,369,2016-11-03 10:06:49,bus_off,b1f3dab1baa0bc2a34f8238bb7b089a6,3
1576,b0f282d93996d72337054fb6f46bc0e8,14路,2016-11-03 08:34:37,bus_on,d5954c8b3697194f2e54650c7b50850a,0
1530,b0f282d93996d72337054fb6f46bc0e8,14路,2016-11-03 08:39:49,bus_off,d5954c8b3697194f2e54650c7b50850a,1
1576,4eb6a07f39d511cf7122aeb13e8205bb,岗厦站,2016-11-03 08:41:57,subway_on,d5954c8b3697194f2e54650c7b50850a,2
1576,fc0f17bd66c41f36993ba1834f0c61aa,385,2016-11-03 08:46:06,bus_on,7be14711b9cacff516a518bc3b929d4e,0
1530,fc0f17bd66c41f36993ba1834f0c61aa,385,2016-11-03 08:49:37,bus_off,7be14711b9cacff516a518bc3b929d4e,1
1576,4eb6a07f39d511cf7122aeb13e8205bb,岗厦站,2016-11-03 08:58:00,subway_on,7be14711b9cacff516a518bc3b929d4e,2
1576,fc0f17bd66c41f36993ba1834f0c61aa,385,2016-11-03 08:46:26,bus_on,8c035cd2aed101ce78138ad055ab6bf4,0
1530,fc0f17bd66c41f36993ba1834f0c61aa,385,2016-11-03 08:49:37,bus_off,8c035cd2aed101ce78138ad055ab6bf4,1
1576,4eb6a07f39d511cf7122aeb13e8205bb,岗厦站,2016-11-03 08:52:32,subway_on,8c035cd2aed101ce78138ad055ab6bf4,2
1576,895d2427a61ef9a1805460468a8fd01b,M370,2016-11-03 07:33:41,bus_on,669d04a5dcf63bbf82fb8e96487661b5,0
1576,895d2427a61ef9a1805460468a8fd01b,M370,2016-11-03 08:59:22,bus_off,669d04a5dcf63bbf82fb8e96487661b5,1
1576,1454c65bf8a0e57c03333bf157b3e10e,63路,2016-11-03 07:46:50,bus_on,af412eb364067c547ae0642a55168195,0
1576,1454c65bf8a0e57c03333bf157b3e10e,63路,2016-11-03 07:49:26,bus_off,af412eb364067c547ae0642a55168195,1
1576,5384c0a7eaaeec63e4e961e62ef9a4b8,223路,2016-11-03 07:37:50,bus_on,5850837ce090db5de53c1541208d71e0,0
1576,5384c0a7eaaeec63e4e961e62ef9a4b8,223路,2016-11-03 08:54:00,bus_off,5850837ce090db5de53c1541208d71e0,1
1576,60003799e4e7278ad469e2b968ad37bf,3路,2016-11-03 07:35:56,bus_on,9215bc90419d35b6b908f410f3576e17,0
1622,60003799e4e7278ad469e2b968ad37bf,3路,2016-11-03 07:40:39,bus_off,9215bc90419d35b6b908f410f3576e17,1
1622,cb31950b1996e811e5df972e9b160aea,14路,2016-11-03 08:14:32,bus_on,9215bc90419d35b6b908f410f3576e17,2
1576,cb31950b1996e811e5df972e9b160aea,14路,2016-11-03 08:16:41,bus_off,9215bc90419d35b6b908f410f3576e17,3
1576,c7452dc30b4294a01343208a60d215e2,216路,2016-11-03 08:50:24,bus_on,886baa3378a02e0c60ebd3164220f29b,0
1576,c7452dc30b4294a01343208a60d215e2,216路,2016-11-03 08:53:43,bus_off,886baa3378a02e0c60ebd3164220f29b,1
1576,ff2751385ecba519e211cca223e6c198,391,2016-11-03 07:16:26,bus_on,b05ef7645bf2527bc6c178ff23d825dc,0
1576,ff2751385ecba519e211cca223e6c198,391,2016-11-03 09:36:14,bus_off,b05ef7645bf2527bc6c178ff23d825dc,1
1576,ff2751385ecba519e211cca223e6c198,391,2016-11-03 07:15:36,bus_on,e697e9498c068676420dbe7225c51395,0
1576,ff2751385ecba519e211cca223e6c198,391,2016-11-03 09:36:14,bus_off,e697e9498c068676420dbe7225c51395,1
1576,a02a27173517ae5fac1385afc9ffeb92,369,2016-11-03 07:07:30,bus_on,e01e8993c27b8d95dcf8b2dbba1b1de8,0
