grid_id,key,route,time,type,Unnamed: 0,card,stage
1954,3898da6b169baaf14aca71b87c39fcb2,M485,2016-11-08 07:51:25,bus_on,137041.0,602685495a5c860a75951f84f5b46d93,0
1907,3898da6b169baaf14aca71b87c39fcb2,M485,2016-11-08 07:53:11,bus_off,137041.0,602685495a5c860a75951f84f5b46d93,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:59:14,subway_on,137041.0,602685495a5c860a75951f84f5b46d93,2
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:30:22,subway_off,137041.0,602685495a5c860a75951f84f5b46d93,3
1954,c620279997418a293fa5ac61627792c7,M485,2016-11-08 07:00:35,bus_on,443682.0,826ed6c4ce68911d34f24698808ddcd3,0
1907,c620279997418a293fa5ac61627792c7,M485,2016-11-08 07:04:05,bus_off,443682.0,826ed6c4ce68911d34f24698808ddcd3,1
1765,7709980227e06eeeeced2e2335ba1b43,18路,2016-11-08 07:28:41,bus_on,443682.0,826ed6c4ce68911d34f24698808ddcd3,2
1716,7709980227e06eeeeced2e2335ba1b43,18路,2016-11-08 08:02:01,bus_off,443682.0,826ed6c4ce68911d34f24698808ddcd3,3
1954,7b3e5d9a19d5cc284ab9c96f7a41d052,M485,2016-11-08 08:06:37,bus_on,479012.0,5c3b38f4ac1d6625f6e45585cc1d3d9d,0
1907,7b3e5d9a19d5cc284ab9c96f7a41d052,M485,2016-11-08 08:10:31,bus_off,479012.0,5c3b38f4ac1d6625f6e45585cc1d3d9d,1
1767,44b56335e5d0c015d74b7905dcad4832,321路,2016-11-08 08:38:27,bus_on,479012.0,5c3b38f4ac1d6625f6e45585cc1d3d9d,2
1716,44b56335e5d0c015d74b7905dcad4832,321路,2016-11-08 09:05:51,bus_off,479012.0,5c3b38f4ac1d6625f6e45585cc1d3d9d,3
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:02:21,subway_on,569299.0,1c7caa1b07d0df9cc694a8240d706d68,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:35:32,subway_off,569299.0,1c7caa1b07d0df9cc694a8240d706d68,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:43:38,subway_on,569330.0,e8d9146acb24108cc914d4254f86697d,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:10:49,subway_off,569330.0,e8d9146acb24108cc914d4254f86697d,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:18:19,subway_on,569337.0,954ccae633317d7adab0a858ba390730,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:47:09,subway_off,569337.0,954ccae633317d7adab0a858ba390730,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:34:16,subway_on,569364.0,a1454b1a64e0346a4e35124d8bd04fbb,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:03:07,subway_off,569364.0,a1454b1a64e0346a4e35124d8bd04fbb,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:53:42,subway_on,569397.0,a91c30fe9b654e2352ae2010bf78b350,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:25:11,subway_off,569397.0,a91c30fe9b654e2352ae2010bf78b350,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:22:42,subway_on,569483.0,6dd45f12b9a5a558c60845214d43cb72,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:55:37,subway_off,569483.0,6dd45f12b9a5a558c60845214d43cb72,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:52:46,subway_on,569523.0,782a1ccbde7276d9f2cbb3205555bfe6,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:23:40,subway_off,569523.0,782a1ccbde7276d9f2cbb3205555bfe6,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:29:23,subway_on,569534.0,ac8ac738afd2adc283d066eb84b30fc6,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 07:58:02,subway_off,569534.0,ac8ac738afd2adc283d066eb84b30fc6,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 06:47:55,subway_on,569629.0,98c671f7e7e175243d68860b874bb73d,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 07:20:53,subway_off,569629.0,98c671f7e7e175243d68860b874bb73d,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:13:37,subway_on,569641.0,5ae17ec5445ddd608006575bff4cca28,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 07:43:42,subway_off,569641.0,5ae17ec5445ddd608006575bff4cca28,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:25:24,subway_on,569682.0,41f57b9c681c4d919dcee71f626eaa46,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 07:55:23,subway_off,569682.0,41f57b9c681c4d919dcee71f626eaa46,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:20:05,subway_on,569686.0,1272a059b5e36cc320452ef2aaae256f,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-08 08:51:55,subway_off,569686.0,1272a059b5e36cc320452ef2aaae256f,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:33:16,subway_on,569691.0,8cf62c553a203686dc9047d752c058da,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-08 08:08:49,subway_off,569691.0,8cf62c553a203686dc9047d752c058da,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:59:39,subway_on,569804.0,b98bccaa41acccf146a076d588946c1c,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-08 08:37:58,subway_off,569804.0,b98bccaa41acccf146a076d588946c1c,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 06:46:18,subway_on,569886.0,d8cf6d56e6bc8f4dff75a4f6f8af1cb1,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 07:13:20,subway_off,569886.0,d8cf6d56e6bc8f4dff75a4f6f8af1cb1,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:07:21,subway_on,569899.0,5f739b305bdbfc9842b822f378c4e58a,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-08 08:42:11,subway_off,569899.0,5f739b305bdbfc9842b822f378c4e58a,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:34:03,subway_on,569920.0,6e4da847e52831222046dcc8484193db,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-08 08:04:52,subway_off,569920.0,6e4da847e52831222046dcc8484193db,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:00:47,subway_on,569940.0,d88b579cc2013376789dca1b2b17dfaf,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:29:40,subway_off,569940.0,d88b579cc2013376789dca1b2b17dfaf,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:27:41,subway_on,569942.0,99a9c87ebac6bfced76bc8ff7272898a,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:57:46,subway_off,569942.0,99a9c87ebac6bfced76bc8ff7272898a,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:24:15,subway_on,569966.0,d0ccae8c01349711402635567d2c6e30,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 07:53:04,subway_off,569966.0,d0ccae8c01349711402635567d2c6e30,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:17:33,subway_on,569987.0,ebf56d29b4651d87b65da1a6773c3b53,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:47:20,subway_off,569987.0,ebf56d29b4651d87b65da1a6773c3b53,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:21:35,subway_on,570002.0,5743bbc27059dded6acaabfd4504174d,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 07:48:05,subway_off,570002.0,5743bbc27059dded6acaabfd4504174d,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:25:01,subway_on,570004.0,c40bf5d3b1f69a7f78b7530a54f7db51,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 07:53:45,subway_off,570004.0,c40bf5d3b1f69a7f78b7530a54f7db51,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:25:44,subway_on,570075.0,0b3eb1c32290f7e392314b2e167f5789,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-08 08:56:22,subway_off,570075.0,0b3eb1c32290f7e392314b2e167f5789,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:57:22,subway_on,570158.0,0af6ab317c6b04e3d397085b4921b64c,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:30:01,subway_off,570158.0,0af6ab317c6b04e3d397085b4921b64c,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:33:49,subway_on,570159.0,3a8037cd95510a23a69beb1b2ba193f0,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:02:58,subway_off,570159.0,3a8037cd95510a23a69beb1b2ba193f0,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:03:52,subway_on,570178.0,bcd36a5700ea06a07113e4604d1f6dba,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 07:32:55,subway_off,570178.0,bcd36a5700ea06a07113e4604d1f6dba,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:11:23,subway_on,570214.0,1bbd8bdd28c72bc44b907b9520946505,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-08 08:46:44,subway_off,570214.0,1bbd8bdd28c72bc44b907b9520946505,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:53:21,subway_on,570221.0,4d52d8aba8c6421f8139600b00f92222,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:27:33,subway_off,570221.0,4d52d8aba8c6421f8139600b00f92222,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:14:16,subway_on,570341.0,ca7b487c8e9b6817992fe27f04e80a02,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:45:00,subway_off,570341.0,ca7b487c8e9b6817992fe27f04e80a02,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:47:08,subway_on,570448.0,ae7c2bb067aa140e21b9424081c04e44,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:17:54,subway_off,570448.0,ae7c2bb067aa140e21b9424081c04e44,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 08:09:29,subway_on,570481.0,b1d957e54790edeb9f8280dd90e7920e,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-08 08:43:09,subway_off,570481.0,b1d957e54790edeb9f8280dd90e7920e,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:37:18,subway_on,570496.0,c1cbda7fd076d3d546e1e9512085ac0e,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-08 08:10:24,subway_off,570496.0,c1cbda7fd076d3d546e1e9512085ac0e,1
1954,e1596406d8c065d4058d1ba2cc2defac,丹竹头,2016-11-08 07:46:15,subway_on,570562.0,7c21d2a03969c95587fb515331189424,0
1716,a388b22b5e85aa60eaeffc11d45a4a0f,红岭,2016-11-08 08:20:43,subway_off,570562.0,7c21d2a03969c95587fb515331189424,1
