grid_id,key,route,time,type,Unnamed: 0,card,stage
571,b6685c8e614399a21ed624f412d64038,M245路,2016-09-06 08:18:16,bus_on,29441.0,ca011a305e44523505407fb320824a51,0
525,b6685c8e614399a21ed624f412d64038,M245路,2016-09-06 08:21:13,bus_off,29441.0,ca011a305e44523505407fb320824a51,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:28:35,subway_on,29441.0,ca011a305e44523505407fb320824a51,2
571,c37e0ec680d4bbc672ac95d11e55c3a7,M247路,2016-09-06 08:48:40,bus_on,160592.0,523ce4cf89ca1320816f5c22d1bfc2e1,0
571,c37e0ec680d4bbc672ac95d11e55c3a7,M247路,2016-09-06 08:50:26,bus_off,160592.0,523ce4cf89ca1320816f5c22d1bfc2e1,1
571,018d9bc4603e038e3ac67626473fb5db,M247路,2016-09-06 06:53:05,bus_on,304361.0,1e0e4b4c4978649751b8171f29108244,0
571,018d9bc4603e038e3ac67626473fb5db,M247路,2016-09-06 07:32:17,bus_off,304361.0,1e0e4b4c4978649751b8171f29108244,1
571,aa54fb42519a3c0792a8ff1a71dec36a,M247路,2016-09-06 08:48:49,bus_on,381872.0,70ae71888b5b384eb0febf8a07a6dd18,0
571,aa54fb42519a3c0792a8ff1a71dec36a,M247路,2016-09-06 09:28:31,bus_off,381872.0,70ae71888b5b384eb0febf8a07a6dd18,1
571,da742dfa87a0d254cca0c5318b5a8cb5,M245路,2016-09-06 08:46:56,bus_on,396781.0,a50e951bf62846cd85b4d661575c5628,0
525,da742dfa87a0d254cca0c5318b5a8cb5,M245路,2016-09-06 08:52:56,bus_off,396781.0,a50e951bf62846cd85b4d661575c5628,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:55:16,subway_on,396781.0,a50e951bf62846cd85b4d661575c5628,2
571,302577459900212ad92f00ffb6d79c73,M247路,2016-09-06 08:19:06,bus_on,439993.0,a89c9b381c6992f1fbbc72f725e545f1,0
571,302577459900212ad92f00ffb6d79c73,M247路,2016-09-06 08:22:07,bus_off,439993.0,a89c9b381c6992f1fbbc72f725e545f1,1
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:42:37,subway_on,494848.0,54cec5c4c4e148a22a60534eff037da2,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:44:01,subway_on,494850.0,270e6d5d5c85174b4719a7541426b850,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:57:43,subway_on,494859.0,6ef12caf4b31e7a7757a942a7d3fda00,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:31:26,subway_on,494860.0,223b7aa7836ff330981180800db9264f,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:47:27,subway_on,494865.0,7d0d79ec0950ccfc9d54224ae34ff7d7,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:46:10,subway_on,494881.0,327e498e2305d3146c489cffd01704b7,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:42:16,subway_on,494882.0,b4edde6d5393c57acf82118bc48cfb0a,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:30:11,subway_on,494904.0,f2be6dae664e77ee99ac57fbe61f4255,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:26:48,subway_on,494909.0,6022c3b108b0e0325c48bffd354d4e1e,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:41:22,subway_on,494916.0,5792c772d944a66483cfef0abd0c7bb4,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:41:46,subway_on,494917.0,1efb6a3bee1b1da544182b166566a5ad,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:43:04,subway_on,494942.0,f9ea2e7441fc7a06a32df7d1d78176fd,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:34:25,subway_on,494947.0,10ab89124833cd618227935004b376c0,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:41:36,subway_on,494952.0,5f52a3e8bb9a99993e1e77a5c21bdc90,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:37:47,subway_on,494955.0,7c0ccffa879a53645fd22168c6625e43,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:45:35,subway_on,494967.0,2653b78113cfc54ac73ac488fb399fa9,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:31:54,subway_on,494969.0,be889970b849eeb72a4c3d1ab8df2aa6,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:34:21,subway_on,494980.0,1e0f163e7f5ba01a5159db1b8db619a2,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 07:59:30,subway_on,494986.0,126353e9059a2097e3ce264ded7b54e6,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:49:46,subway_on,494987.0,c3495986048a5f99e6399fa36d9ec7f6,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:05:08,subway_on,494989.0,5ccfe1060fef75aa896c01cb883cb707,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:59:42,subway_on,494994.0,7913ce6cc5a09db2cb7e56d43b929e14,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:34:52,subway_on,494999.0,fea901a9439db4362d5f342ba2859629,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:59:14,subway_on,495004.0,267c52ff26e45ef2df18d18cb32ba198,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:10:31,subway_on,495008.0,44b807aed1380e00174935ea11649b35,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:35:17,subway_on,495017.0,0fea3c332f3de43306ed21da6c2e3cbb,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:35:12,subway_on,495026.0,e3fb531b5c0115aa235aa0d2d325c1a5,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:07:40,subway_on,495039.0,a5b1f650f5e12c6180b51c9da52ec711,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:35:42,subway_on,495042.0,bc3aac0b9256a08d235b6bda97a5d3e0,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:27:45,subway_on,495044.0,830cab707c6a2cc965a010b6181a8080,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:26:45,subway_on,495045.0,5eed9ee6bdf241beb26fbf8ddd2f61bb,0
571,ba7ee1162266364973cb5cb521036dfd,固戍,2016-09-06 08:38:25,subway_on,495046.0,9fdf36dba074e0bb058d296c67990052,0
