grid_id,key,route,time,type,card,stage
1814,72b39335d5be3df8ea015eec77ef17ec,383路,2016-09-28 07:05:58,bus_on,7f43dab5cbd34cc372273e9efe87446c,0
1392,72b39335d5be3df8ea015eec77ef17ec,383路,2016-09-28 08:02:37,bus_off,7f43dab5cbd34cc372273e9efe87446c,1
1814,328428fe71a2bbdc32de179d2928503e,M476,2016-09-28 07:13:48,bus_on,69d8abe45eae250d56b4854ed24fc706,0
1766,328428fe71a2bbdc32de179d2928503e,M476,2016-09-28 07:17:13,bus_off,69d8abe45eae250d56b4854ed24fc706,1
1860,3c9424ecdcf188cb52276f3f670b92ed,木棉湾,2016-09-28 07:14:42,subway_on,69d8abe45eae250d56b4854ed24fc706,2
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 07:53:11,subway_off,69d8abe45eae250d56b4854ed24fc706,3
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:17:30,subway_on,8e964dcfb31d2eae360866d1e76ef7ce,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 07:56:40,subway_off,8e964dcfb31d2eae360866d1e76ef7ce,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:43:12,subway_on,324a3c2b5a168462d62ea75ef927229e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:23:55,subway_off,324a3c2b5a168462d62ea75ef927229e,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 06:20:41,subway_on,5960a83715ce8e58a3879fc77697623e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 07:02:47,subway_off,5960a83715ce8e58a3879fc77697623e,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:51:43,subway_on,1dece50ace1769a1e015ccf2fc63244e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:35:24,subway_off,1dece50ace1769a1e015ccf2fc63244e,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:45:44,subway_on,086d00cc270bdd7a77db55fd35ae846a,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:29:44,subway_off,086d00cc270bdd7a77db55fd35ae846a,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:55:04,subway_on,bd66940a34526273cbc7af70ad5ea006,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:36:11,subway_off,bd66940a34526273cbc7af70ad5ea006,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:25:25,subway_on,d6ba15518c3ea9ba0b62c889c60cae14,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:05:25,subway_off,d6ba15518c3ea9ba0b62c889c60cae14,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:22:34,subway_on,29f77284b45330038dad6dff4479a0e2,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:01:01,subway_off,29f77284b45330038dad6dff4479a0e2,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:43:47,subway_on,01e15e257027b3ca8bb578693e3c5f0e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:41:19,subway_off,01e15e257027b3ca8bb578693e3c5f0e,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:46:59,subway_on,0f995154ae618a5d4d8127318e753083,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:30:02,subway_off,0f995154ae618a5d4d8127318e753083,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:49:32,subway_on,7014f85e3c2f87c485cfb402181d266e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:32:35,subway_off,7014f85e3c2f87c485cfb402181d266e,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:33:55,subway_on,965a51d69f0814f75bfa852080afd8bf,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:13:09,subway_off,965a51d69f0814f75bfa852080afd8bf,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 06:43:17,subway_on,b05813ff33fb3abebaf103d0b0bae8a8,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 07:24:58,subway_off,b05813ff33fb3abebaf103d0b0bae8a8,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:00:53,subway_on,ee91e0cf273249b8c88cc298fa7fe828,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 07:42:05,subway_off,ee91e0cf273249b8c88cc298fa7fe828,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:45:59,subway_on,8e9c95236442c9d83b89008d2346c4cc,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:26:45,subway_off,8e9c95236442c9d83b89008d2346c4cc,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:32:35,subway_on,035010a25867d44bb162304dfcd35e65,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:09:27,subway_off,035010a25867d44bb162304dfcd35e65,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:29:19,subway_on,91555654d977b97fe04f966c65e893d0,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:05:59,subway_off,91555654d977b97fe04f966c65e893d0,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:56:25,subway_on,2c623a3a74e43c196f36cb96f1c1d92e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:42:18,subway_off,2c623a3a74e43c196f36cb96f1c1d92e,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:12:59,subway_on,d3e717e239a38798e52fd7e18bf980af,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 07:49:41,subway_off,d3e717e239a38798e52fd7e18bf980af,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 08:16:08,subway_on,77462a269769f74b92ba0f68b6670457,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 08:57:07,subway_off,77462a269769f74b92ba0f68b6670457,1
1814,8f75870f959ffc03b22b59852c535fb7,布吉,2016-09-28 07:22:08,subway_on,56eee3172e79b150c9c1c970b74e43d6,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-28 07:59:25,subway_off,56eee3172e79b150c9c1c970b74e43d6,1
