grid_id,key,route,time,type,card,stage
1359,9e8750b17fd2543e2e2801069b75dce9,M211路,2016-09-06 08:02:15,bus_on,de7f4641802dafd603fafcac71e50ece,0
1359,9e8750b17fd2543e2e2801069b75dce9,M211路,2016-09-06 08:06:04,bus_off,de7f4641802dafd603fafcac71e50ece,1
1359,11a3b9066b5c8b2a5223a9b0d2b84af7,龙华,2016-09-06 08:14:30,subway_on,de7f4641802dafd603fafcac71e50ece,2
1530,b2e16a3a717e97095fc84b7714b523b1,会展中心站,2016-09-06 08:50:43,subway_off,de7f4641802dafd603fafcac71e50ece,3
1359,4a7b00e8b9e45cac9d4ef395f0c24456,M264路,2016-09-06 07:42:40,bus_on,8ce063c5a2d4fb78b1c998ed9b189cfb,0
1360,4a7b00e8b9e45cac9d4ef395f0c24456,M264路,2016-09-06 07:46:55,bus_off,8ce063c5a2d4fb78b1c998ed9b189cfb,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-06 07:51:42,subway_on,8ce063c5a2d4fb78b1c998ed9b189cfb,2
1530,b2e16a3a717e97095fc84b7714b523b1,会展中心站,2016-09-06 08:27:59,subway_off,8ce063c5a2d4fb78b1c998ed9b189cfb,3
1359,11a3b9066b5c8b2a5223a9b0d2b84af7,龙华,2016-09-06 07:30:46,subway_on,fc47066a3658c7eb437ce352a2df1484,0
1530,125bdba3df68377af1aa70a5e80b23eb,购物公园站,2016-09-06 08:07:38,subway_off,fc47066a3658c7eb437ce352a2df1484,1
1359,11a3b9066b5c8b2a5223a9b0d2b84af7,龙华,2016-09-06 08:22:12,subway_on,24bebad2db3d3d0ba1bf7dfed7afd894,0
1530,125bdba3df68377af1aa70a5e80b23eb,购物公园站,2016-09-06 08:56:50,subway_off,24bebad2db3d3d0ba1bf7dfed7afd894,1
1359,11a3b9066b5c8b2a5223a9b0d2b84af7,龙华,2016-09-06 08:24:32,subway_on,40cd048767674b4f59525b826ec8a959,0
1530,b2e16a3a717e97095fc84b7714b523b1,会展中心站,2016-09-06 08:55:11,subway_off,40cd048767674b4f59525b826ec8a959,1
1359,11a3b9066b5c8b2a5223a9b0d2b84af7,龙华,2016-09-06 07:41:16,subway_on,50ee88bad9f2c7228fdc228064c12b5c,0
1530,b2e16a3a717e97095fc84b7714b523b1,会展中心站,2016-09-06 08:11:26,subway_off,50ee88bad9f2c7228fdc228064c12b5c,1
1359,11a3b9066b5c8b2a5223a9b0d2b84af7,龙华,2016-09-06 07:41:00,subway_on,6bf52449cdc3082ceae7592736c82440,0
1530,b2e16a3a717e97095fc84b7714b523b1,会展中心站,2016-09-06 08:17:41,subway_off,6bf52449cdc3082ceae7592736c82440,1
1359,11a3b9066b5c8b2a5223a9b0d2b84af7,龙华,2016-09-06 08:13:18,subway_on,8ed666360398bd7509557274d44ceec5,0
1530,b2e16a3a717e97095fc84b7714b523b1,会展中心站,2016-09-06 08:47:47,subway_off,8ed666360398bd7509557274d44ceec5,1
1359,11a3b9066b5c8b2a5223a9b0d2b84af7,龙华,2016-09-06 08:04:44,subway_on,a222c5c33cf1324d743ee4aa4baa7069,0
1530,b2e16a3a717e97095fc84b7714b523b1,会展中心站,2016-09-06 08:41:29,subway_off,a222c5c33cf1324d743ee4aa4baa7069,1
1359,11a3b9066b5c8b2a5223a9b0d2b84af7,龙华,2016-09-06 07:40:06,subway_on,bd405330f26fe1ee84f05419712b38f1,0
