grid_id,key,route,time,type,Unnamed: 0,card,stage
1440,b1a823e5696fba6a603ac73f7c955f13,M392,2016-09-26 08:34:15,bus_on,40190.0,dcc483f1ced7575d62b9fef314349e5d,0
1440,b1a823e5696fba6a603ac73f7c955f13,M392,2016-09-26 08:36:56,bus_off,40190.0,dcc483f1ced7575d62b9fef314349e5d,1
1440,b1a823e5696fba6a603ac73f7c955f13,M392,2016-09-26 08:34:26,bus_on,40199.0,8656fe66c29672c317d60f3912812d15,0
1440,b1a823e5696fba6a603ac73f7c955f13,M392,2016-09-26 08:36:56,bus_off,40199.0,8656fe66c29672c317d60f3912812d15,1
1440,441dcaff3583fb4444dbc4337f76e276,59路,2016-09-26 08:33:01,bus_on,62775.0,e043cab2c92ff6730ca6a650254e0343,0
1440,441dcaff3583fb4444dbc4337f76e276,59路,2016-09-26 08:36:52,bus_off,62775.0,e043cab2c92ff6730ca6a650254e0343,1
1440,f2aab70777868369eaa6ca053cccc165,景田,2016-09-26 08:44:07,subway_on,62775.0,e043cab2c92ff6730ca6a650254e0343,2
1440,d59ca7366de4b220b1c9f42a976a006f,K578,2016-09-26 07:45:27,bus_on,87615.0,f955464e95d89b19c3597dd39621b224,0
1440,d59ca7366de4b220b1c9f42a976a006f,K578,2016-09-26 07:48:02,bus_off,87615.0,f955464e95d89b19c3597dd39621b224,1
1440,d59ca7366de4b220b1c9f42a976a006f,K578,2016-09-26 07:45:13,bus_on,87618.0,65109db33ead5d6fcdb3fb6797d866ef,0
1440,d59ca7366de4b220b1c9f42a976a006f,K578,2016-09-26 07:48:02,bus_off,87618.0,65109db33ead5d6fcdb3fb6797d866ef,1
1440,d59ca7366de4b220b1c9f42a976a006f,K578,2016-09-26 07:48:02,bus_on,87620.0,ea65c21fc17dbf9e35fcc5a4b4ccc2ae,0
1440,d59ca7366de4b220b1c9f42a976a006f,K578,2016-09-26 07:50:19,bus_off,87620.0,ea65c21fc17dbf9e35fcc5a4b4ccc2ae,1
