grid_id,key,route,time,type,Unnamed: 0,card,stage
1491,be7f3ebd43d654ad1e606eaaba37b3b5,317,2016-11-02 08:15:50,bus_on,20288.0,9aed99890be82681d0a82626c4bf4d9c,0
1491,be7f3ebd43d654ad1e606eaaba37b3b5,317,2016-11-02 08:17:51,bus_off,20288.0,9aed99890be82681d0a82626c4bf4d9c,1
1491,256484313c4a16dacdd782f721662491,民乐,2016-11-02 08:23:06,subway_on,20288.0,9aed99890be82681d0a82626c4bf4d9c,2
1669,d1cd20f66e82e69bb615b3c02e3cc70b,华强路站,2016-11-02 08:46:52,subway_off,20288.0,9aed99890be82681d0a82626c4bf4d9c,3
1491,256484313c4a16dacdd782f721662491,民乐,2016-11-02 08:18:04,subway_on,54266.0,0dca9678d79e8f7247a0f0b8eb8c15c6,0
1669,1108f799dd6e18381cb6999420c263fe,燕南,2016-11-02 08:52:08,subway_off,54266.0,0dca9678d79e8f7247a0f0b8eb8c15c6,1
1491,256484313c4a16dacdd782f721662491,民乐,2016-11-02 08:18:20,subway_on,54319.0,2e419ab70ce950ba769ea689ac7dfdea,0
1669,8284f82b8e1ee67343d176837c047b01,华强北,2016-11-02 08:42:41,subway_off,54319.0,2e419ab70ce950ba769ea689ac7dfdea,1
1491,256484313c4a16dacdd782f721662491,民乐,2016-11-02 07:37:50,subway_on,54324.0,13c4b82d8d3e0b8edbae70c61e8fb11f,0
1669,d1cd20f66e82e69bb615b3c02e3cc70b,华强路站,2016-11-02 08:02:06,subway_off,54324.0,13c4b82d8d3e0b8edbae70c61e8fb11f,1
1491,256484313c4a16dacdd782f721662491,民乐,2016-11-02 08:19:38,subway_on,54350.0,7396b84052350d0605dd62519ec83f6e,0
1669,d1cd20f66e82e69bb615b3c02e3cc70b,华强路站,2016-11-02 08:40:38,subway_off,54350.0,7396b84052350d0605dd62519ec83f6e,1
1491,256484313c4a16dacdd782f721662491,民乐,2016-11-02 08:03:34,subway_on,54447.0,46c5951fac9a1b16b056713e97fdd1b4,0
