grid_id,key,route,time,type,card,stage
660,9e2d17c435058570503802fa802d56d0,M250路,2016-09-05 06:57:32,bus_on,eda7f70f3c9130eb23fd260a33a379ef,0
705,9e2d17c435058570503802fa802d56d0,M250路,2016-09-05 07:01:52,bus_off,eda7f70f3c9130eb23fd260a33a379ef,1
798,c0fccc65aacca2a4b3e4ba071f74d0b3,灵芝,2016-09-05 07:11:55,subway_on,eda7f70f3c9130eb23fd260a33a379ef,2
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 07:25:33,subway_off,eda7f70f3c9130eb23fd260a33a379ef,3
660,55903c60e02d7eef0998d46bb61dc6eb,M483,2016-09-05 08:10:47,bus_on,55a07cf3052b6972c1bf401278a26ca3,0
705,55903c60e02d7eef0998d46bb61dc6eb,M483,2016-09-05 08:12:44,bus_off,55a07cf3052b6972c1bf401278a26ca3,1
751,0ab1f56d80cfa88564bcdb48ad41acc8,翻身,2016-09-05 08:23:29,subway_on,55a07cf3052b6972c1bf401278a26ca3,2
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 08:39:37,subway_off,55a07cf3052b6972c1bf401278a26ca3,3
660,b4c8b6c017e83064a8d155c60f53271a,M250路,2016-09-05 08:17:42,bus_on,fd43ab3950705140818af3b3ee865208,0
705,b4c8b6c017e83064a8d155c60f53271a,M250路,2016-09-05 08:20:02,bus_off,fd43ab3950705140818af3b3ee865208,1
798,c0fccc65aacca2a4b3e4ba071f74d0b3,灵芝,2016-09-05 08:39:03,subway_on,fd43ab3950705140818af3b3ee865208,2
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 08:53:05,subway_off,fd43ab3950705140818af3b3ee865208,3
660,b7904b31d5f9459501158c4efa22d6db,794路,2016-09-05 08:10:53,bus_on,97e6151d5b4b14f1a8654f3f96963ad0,0
659,b7904b31d5f9459501158c4efa22d6db,794路,2016-09-05 08:14:36,bus_off,97e6151d5b4b14f1a8654f3f96963ad0,1
751,0ab1f56d80cfa88564bcdb48ad41acc8,翻身,2016-09-05 08:24:32,subway_on,97e6151d5b4b14f1a8654f3f96963ad0,2
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 08:42:50,subway_off,97e6151d5b4b14f1a8654f3f96963ad0,3
660,feceedacdd72f22693233e3f24732c6a,320路,2016-09-05 07:29:32,bus_on,54c73ba4f977aecb05696fba8dee44d9,0
704,feceedacdd72f22693233e3f24732c6a,320路,2016-09-05 07:41:40,bus_off,54c73ba4f977aecb05696fba8dee44d9,1
751,0ab1f56d80cfa88564bcdb48ad41acc8,翻身,2016-09-05 07:45:20,subway_on,54c73ba4f977aecb05696fba8dee44d9,2
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 08:02:19,subway_off,54c73ba4f977aecb05696fba8dee44d9,3
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:33:56,subway_on,dd92afe6b9088b63a7da92a520480f2b,0
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 07:59:39,subway_off,dd92afe6b9088b63a7da92a520480f2b,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:48:34,subway_on,5e05749094cd9d2ef012a6c70915baa6,0
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 08:15:00,subway_off,5e05749094cd9d2ef012a6c70915baa6,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:51:26,subway_on,2cf76c18b4086451653c149744aa4979,0
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 08:22:01,subway_off,2cf76c18b4086451653c149744aa4979,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:45:59,subway_on,a8e8b0e8f2d4fe7a8f67f06ac698e524,0
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 08:12:00,subway_off,a8e8b0e8f2d4fe7a8f67f06ac698e524,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:13:54,subway_on,91c41616677410103eef717430a84871,0
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 08:44:48,subway_off,91c41616677410103eef717430a84871,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:35:31,subway_on,2659ed32b2144013fca01f8c3bc43d3b,0
1121,0f21a6f59c05933db5b6ae2252c62d9b,大学城,2016-09-05 08:02:49,subway_off,2659ed32b2144013fca01f8c3bc43d3b,1
