grid_id,key,route,time,type,card,stage
1993,d3ff797547edc93a25604a5e4017e233,69路,2016-09-06 08:07:43,bus_on,e93de6d1556bdb85f086e300e2e7449d,0
1899,d3ff797547edc93a25604a5e4017e233,69路,2016-09-06 08:18:08,bus_off,e93de6d1556bdb85f086e300e2e7449d,1
1993,94ecbf9851d8d3d3f854e0709c3518c9,27路,2016-09-06 08:22:47,bus_on,0817fb2c98472aa86b002f1d7aaa0b1c,0
1993,94ecbf9851d8d3d3f854e0709c3518c9,27路,2016-09-06 08:26:35,bus_off,0817fb2c98472aa86b002f1d7aaa0b1c,1
1899,9fda099faa6ca66bdb934880cea4e3f0,黄贝岭,2016-09-06 08:42:59,subway_on,0817fb2c98472aa86b002f1d7aaa0b1c,2
1993,94ecbf9851d8d3d3f854e0709c3518c9,27路,2016-09-06 08:22:41,bus_on,fcc3b875d173b5efce25a4987078a8cd,0
1993,94ecbf9851d8d3d3f854e0709c3518c9,27路,2016-09-06 08:26:35,bus_off,fcc3b875d173b5efce25a4987078a8cd,1
1899,9fda099faa6ca66bdb934880cea4e3f0,黄贝岭,2016-09-06 08:40:20,subway_on,fcc3b875d173b5efce25a4987078a8cd,2
1993,9396ca295ceadf2052f76236a4b48311,220路,2016-09-06 07:20:19,bus_on,35ca7c9090e11200e3fe132c53702efa,0
1899,9396ca295ceadf2052f76236a4b48311,220路,2016-09-06 07:28:01,bus_off,35ca7c9090e11200e3fe132c53702efa,1
1993,9396ca295ceadf2052f76236a4b48311,220路,2016-09-06 07:20:47,bus_on,ebbc97f96f76763c1316b3b3ebf5c31c,0
1899,9396ca295ceadf2052f76236a4b48311,220路,2016-09-06 07:28:01,bus_off,ebbc97f96f76763c1316b3b3ebf5c31c,1
1993,98e15cc76050fed1858774f3bcb39140,27路,2016-09-06 07:54:26,bus_on,04bc1a5690957d79c68a314ee69c7ac3,0
1993,98e15cc76050fed1858774f3bcb39140,27路,2016-09-06 08:01:09,bus_off,04bc1a5690957d79c68a314ee69c7ac3,1
1899,9fda099faa6ca66bdb934880cea4e3f0,黄贝岭,2016-09-06 08:18:29,subway_on,04bc1a5690957d79c68a314ee69c7ac3,2
1993,e7337444a60da61ba227f26f2c0867f4,220路,2016-09-06 08:25:32,bus_on,47c316734674f74e17524828514ef3e6,0
1899,e7337444a60da61ba227f26f2c0867f4,220路,2016-09-06 08:32:50,bus_off,47c316734674f74e17524828514ef3e6,1
1993,c8c7b761234d6d9bcaf35f3708d95380,336路,2016-09-06 08:09:03,bus_on,b2e5744419eee19c64eb958d8d6328a8,0
1853,c8c7b761234d6d9bcaf35f3708d95380,336路,2016-09-06 08:16:19,bus_off,b2e5744419eee19c64eb958d8d6328a8,1
1899,9fda099faa6ca66bdb934880cea4e3f0,黄贝岭,2016-09-06 08:22:29,subway_on,b2e5744419eee19c64eb958d8d6328a8,2
1993,c8c7b761234d6d9bcaf35f3708d95380,336路,2016-09-06 08:10:59,bus_on,081a48172a530d794a88688be6e81192,0
1853,c8c7b761234d6d9bcaf35f3708d95380,336路,2016-09-06 08:16:19,bus_off,081a48172a530d794a88688be6e81192,1
1899,9fda099faa6ca66bdb934880cea4e3f0,黄贝岭,2016-09-06 08:22:55,subway_on,081a48172a530d794a88688be6e81192,2
1993,c8c7b761234d6d9bcaf35f3708d95380,336路,2016-09-06 08:10:23,bus_on,1b5cfcf8b96f456ff6381f46f8c7b25b,0
1853,c8c7b761234d6d9bcaf35f3708d95380,336路,2016-09-06 08:16:19,bus_off,1b5cfcf8b96f456ff6381f46f8c7b25b,1
1899,9fda099faa6ca66bdb934880cea4e3f0,黄贝岭,2016-09-06 08:23:09,subway_on,1b5cfcf8b96f456ff6381f46f8c7b25b,2
1993,2d3ac2ff52ffdb3cc7d2f0e06e7bbd89,205路,2016-09-06 08:35:31,bus_on,c70452e57c909888e707a7814cceed15,0
1946,2d3ac2ff52ffdb3cc7d2f0e06e7bbd89,205路,2016-09-06 08:38:39,bus_off,c70452e57c909888e707a7814cceed15,1
