grid_id,key,route,time,type,card,stage
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:59:57,subway_on,a4e875b5852283542636705aafb0420a,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:58:25,subway_on,5d107b83955792292471026bee308eea,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:52:59,subway_on,e11f757e08491981ea1e8af5cec831c5,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:48:38,subway_on,9271aad902ee58a33c938e72f16d191d,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:33:31,subway_on,51d54ab45866c048a42c4f36ae3960f9,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:49:01,subway_on,df10cccd5a86605bddf002a9aae13a4c,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:58:50,subway_on,8187866e4465a19d5eccb4b3aa267851,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:50:56,subway_on,d90eaeaf68344b9d44653f3293c27a9c,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:57:32,subway_on,15a6d40d858eadd02b4a70f2120f856f,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:25:56,subway_on,a6f817b4d0c9fb8b3d9f5a39a508becc,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:48:47,subway_on,8a0743267f43bc9cea4e1cdacda6849e,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 06:53:13,subway_on,c9c7ad8da8f1945d2f64f0a2bce4de85,0
1806,a85346d90ce6f2e6ed18cc181a3a859c,罗湖站,2016-11-11 07:07:53,subway_off,c9c7ad8da8f1945d2f64f0a2bce4de85,1
1806,a85346d90ce6f2e6ed18cc181a3a859c,罗湖站,2016-11-11 07:21:18,subway_on,c9c7ad8da8f1945d2f64f0a2bce4de85,2
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 07:36:53,subway_off,c9c7ad8da8f1945d2f64f0a2bce4de85,3
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:53:04,subway_on,cedf5b53a268d5d3a1fb33670edcc2cd,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:39:15,subway_on,0c926db65b0ed32cee806d28edce5fb6,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 06:52:12,subway_on,f8c558aa173ba2fd599dad49d7a1007a,0
1670,b5ab06bf9fb6417111c68391a0f3b797,华新,2016-11-11 07:00:16,subway_off,f8c558aa173ba2fd599dad49d7a1007a,1
1670,b5ab06bf9fb6417111c68391a0f3b797,华新,2016-11-11 07:16:14,subway_on,f8c558aa173ba2fd599dad49d7a1007a,2
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 07:23:03,subway_off,f8c558aa173ba2fd599dad49d7a1007a,3
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:41:58,subway_on,727127f1d4ff94fbf10c59c02a8a4f4a,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:40:40,subway_on,6373c9f8bd618f2abd0b560ac8a7f3f3,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:39:27,subway_on,87b3b3d192c4509bdaf4b2fc73cd7f4b,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:55:54,subway_on,9af4f62e2d9da0716edfa6c5cbd22bdd,0
1716,251d87ec3e609687f219f5d42f1706de,通新岭,2016-11-11 08:38:22,subway_on,c53dbb47ed684adcf74a36129767ae3b,0
