grid_id,key,route,time,type,Unnamed: 0,card,stage
660,cfb6d30007658f9986e29b2e54e4912c,338路,2016-09-05 08:51:52,bus_on,220239.0,fbed578a257087c6a8e8bc7efc40c67b,0
1392,cfb6d30007658f9986e29b2e54e4912c,338路,2016-09-05 09:46:15,bus_off,220239.0,fbed578a257087c6a8e8bc7efc40c67b,1
660,75bdce01d95a41d29959181e394be981,320线（非融资混动）,2016-09-05 06:43:33,bus_on,226552.0,1f82b2173413689e1d3a57f290787779,0
1392,75bdce01d95a41d29959181e394be981,320线（非融资混动）,2016-09-05 07:21:11,bus_off,226552.0,1f82b2173413689e1d3a57f290787779,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:40:38,subway_on,247349.0,08f25d65cef303f745c9a841e230597d,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:26:46,subway_off,247349.0,08f25d65cef303f745c9a841e230597d,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:03:46,subway_on,247366.0,7f91de7aa3a3151698b9df4706e513ab,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:38:39,subway_off,247366.0,7f91de7aa3a3151698b9df4706e513ab,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:11:42,subway_on,247418.0,af3cfc0f4802c9a51a91e6a2b59285dd,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:59:44,subway_off,247418.0,af3cfc0f4802c9a51a91e6a2b59285dd,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:00:38,subway_on,247419.0,4e15cf77ae88c0f64844f049bdaf5494,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:40:40,subway_off,247419.0,4e15cf77ae88c0f64844f049bdaf5494,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:11:55,subway_on,247581.0,edae870995fbf8572c2b89458a478180,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:44:14,subway_off,247581.0,edae870995fbf8572c2b89458a478180,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:14:02,subway_on,247590.0,0f062570470a61ee09752368339cbf05,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:54:48,subway_off,247590.0,0f062570470a61ee09752368339cbf05,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:20:46,subway_on,247600.0,f6c5e2c61d7d881702ce4652ddd97ab9,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 07:56:37,subway_off,247600.0,f6c5e2c61d7d881702ce4652ddd97ab9,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:04:42,subway_on,247617.0,60d9a9d7e668ec513b59c8b90e915084,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:38:45,subway_off,247617.0,60d9a9d7e668ec513b59c8b90e915084,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:17:04,subway_on,247642.0,b520f4dcbcd86cac6e09aeffec228d40,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:59:57,subway_off,247642.0,b520f4dcbcd86cac6e09aeffec228d40,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:53:39,subway_on,247651.0,fa0e6973884ce17ad4608caade901883,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:38:17,subway_off,247651.0,fa0e6973884ce17ad4608caade901883,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:51:46,subway_on,247669.0,2ddf0e03550dadc7dee9f6bcd9fb4c50,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:37:59,subway_off,247669.0,2ddf0e03550dadc7dee9f6bcd9fb4c50,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:25:20,subway_on,247751.0,9c7b57aa1a8c1c5efb997a2516f52e35,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:04:17,subway_off,247751.0,9c7b57aa1a8c1c5efb997a2516f52e35,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:21:36,subway_on,247803.0,43e0daa84057f98ab0c0ad206ae0b9c2,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 07:56:30,subway_off,247803.0,43e0daa84057f98ab0c0ad206ae0b9c2,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:56:24,subway_on,247867.0,9fe7eb07ca301dd9a34c5d90e5b8bc5a,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:27:19,subway_off,247867.0,9fe7eb07ca301dd9a34c5d90e5b8bc5a,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:12:40,subway_on,247875.0,ed5194c105f2008fccd65fcd761b65b3,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:48:32,subway_off,247875.0,ed5194c105f2008fccd65fcd761b65b3,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:41:38,subway_on,247883.0,1f5fbf6e1598f8ab30ba0bdf9d04e2bd,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:21:11,subway_off,247883.0,1f5fbf6e1598f8ab30ba0bdf9d04e2bd,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:49:41,subway_on,247889.0,e18a51651264963a99cdf19aa39b5b0f,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:24:43,subway_off,247889.0,e18a51651264963a99cdf19aa39b5b0f,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 08:08:43,subway_on,247930.0,43e1b5f3b9b5e9e5c86fcfd0daef91dd,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:59:59,subway_off,247930.0,43e1b5f3b9b5e9e5c86fcfd0daef91dd,1
660,8ff0caab86f30319d4112d0ea2a19463,坪洲,2016-09-05 07:26:20,subway_on,247935.0,c40cd0623fba3177ae32ccece2e5a8bc,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-05 08:03:24,subway_off,247935.0,c40cd0623fba3177ae32ccece2e5a8bc,1
