grid_id,key,route,time,type,card,stage
1540,26a2fbd7599403672c731559c0fa8410,M461,2016-11-11 07:29:12,bus_on,3feeb25e724201aec9e285aabdcff1ba,0
1586,26a2fbd7599403672c731559c0fa8410,M461,2016-11-11 07:31:33,bus_off,3feeb25e724201aec9e285aabdcff1ba,1
1632,837b502487d9d7979cdc87fd5baa5928,杨美,2016-11-11 07:35:12,subway_on,3feeb25e724201aec9e285aabdcff1ba,2
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-11-11 08:22:28,subway_off,3feeb25e724201aec9e285aabdcff1ba,3
1540,30a2726e88ef3a0520bc417212fc6d34,五和,2016-11-11 07:40:41,subway_on,b82b72496def8268f3b7a15291afc589,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-11-11 08:36:49,subway_off,b82b72496def8268f3b7a15291afc589,1
1540,30a2726e88ef3a0520bc417212fc6d34,五和,2016-11-11 07:36:25,subway_on,2284ccb2535ad0366e240765de21f422,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-11-11 08:27:19,subway_off,2284ccb2535ad0366e240765de21f422,1
1540,30a2726e88ef3a0520bc417212fc6d34,五和,2016-11-11 07:28:05,subway_on,b09eb96f12402dbb9f7002732956d9ca,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-11-11 08:05:45,subway_off,b09eb96f12402dbb9f7002732956d9ca,1
1540,30a2726e88ef3a0520bc417212fc6d34,五和,2016-11-11 07:47:20,subway_on,1671af245f2a318668c31c7dd5ac3fa3,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-11-11 08:41:46,subway_off,1671af245f2a318668c31c7dd5ac3fa3,1
1540,30a2726e88ef3a0520bc417212fc6d34,五和,2016-11-11 08:03:12,subway_on,4ad114b36ff94d09ae6af8c560843e0c,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-11-11 08:51:33,subway_off,4ad114b36ff94d09ae6af8c560843e0c,1
1540,30a2726e88ef3a0520bc417212fc6d34,五和,2016-11-11 07:17:36,subway_on,272394e538cc59126d633bca86222370,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-11-11 08:09:28,subway_off,272394e538cc59126d633bca86222370,1
1540,30a2726e88ef3a0520bc417212fc6d34,五和,2016-11-11 07:30:36,subway_on,54e0ba04871421665c530282d9b8cfa5,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-11-11 08:18:29,subway_off,54e0ba04871421665c530282d9b8cfa5,1
1540,30a2726e88ef3a0520bc417212fc6d34,五和,2016-11-11 07:43:46,subway_on,ec1d435e49c686ba7974ce3d43bb2dc6,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-11-11 08:33:14,subway_off,ec1d435e49c686ba7974ce3d43bb2dc6,1
